art,EW 5876 G,EW 4541 G,EW 4471 G,EW 5411 G,EW 4481 G,EW 5592 G,EW 4686 G,EW 4116G,EW 4340G,FWHM 5876 G,FWHM 4541 G,FWHM 4471 G,FWHM 5411 G,FWHM 4481 G,FWHM 5592 G,FWHM 4552 G,FWHM 4267 G,FWHM 4116G,FWHM 4340G,EW 5876,EW 4541,EW 4471,EW 5411,EW 4481,EW 5592,EW 4686,EW 4116,EW 4340,EW 5876 INT,EW 4541 INT,EW 4471 INT,EW 5411 INT,EW 4481 INT,EW 5592 INT,EW 4686 INT,EW 4340 INT
O,1469.03,587.07,960.1,967.83,63.21,230.12,0,0,1515.67,3.56,2.37,2.06,3.23,1.66,0,1.51,0,0,4.83,1186.75,683.35,987.6,1049.19,18.81,226.72,0,0,1496.15,1087.57,687.65,990.43,1179.62,31.63,201.41,0,1474.26
O,822.69,504.44,562.18,734.95,579.27,70.73,93.34,157.46,1941.64,4.11,11.58,3.44,11.63,2.19,1.73,3.3,0,2.08,8.08,962.11,97.11,546.19,636.67,617.03,59.19,54.04,91.5,1883.78,1180.91,192.51,672.54,597.75,766,62.72,66.45,1781.69
O,1046.76,592.28,827.32,685,120.52,141.41,711.63,209.9,1998.77,3.27,4.21,2.86,3.79,2.76,2.93,2.65,0,2.09,4.96,1133.89,760.35,737.38,700.34,96.72,188.09,467.31,237.72,2108.08,1087.66,683.6,775.07,696.29,95.39,115.33,523.61,2215.03
O,1377.96,201.42,994.76,435.84,93.42,192.09,335.89,556.27,1992.35,7.08,4.07,5.35,6.3,5.68,4.4,3.38,0.13,6.41,6.62,1357.34,136.63,551.06,336.35,185.17,135.13,193.92,236.88,2233.83,1242.6,233.85,683.88,380.98,2.29,180.27,194.96,1824.09
O,410.4,562.48,115.72,869.33,0,152.98,318.45,0,1840.35,3.82,3.12,2.43,3.98,3.8,3.8,0,0,0,4.83,369.34,544.37,55.83,924.85,0,86.59,405.21,0,1962.02,501.83,502.32,118.45,992.59,0,110.23,372.1,2181.98
O,1052.35,282.35,682.47,563.49,0,267.31,336.53,412.82,1650.06,4.96,3.83,3.68,5.85,4.29,3.86,0,0,4.87,5.18,658.19,238.75,443.51,502.46,0,205.97,362.83,223.72,1597.79,1000.63,270.5,497.38,535.65,0,212.82,325.83,1981.84
O,716.49,588.6,475.23,834.08,91.93,248.01,793.08,101.94,2254.66,1.49,2.54,1.25,2.98,1.22,2.03,0.98,0,0.72,4.81,777.39,681.63,474.39,986.16,105.56,246.96,943.93,75.86,2426.4,773.32,710.63,465.88,1076.17,108.97,251.41,967,2688.2
O,773.88,198.61,806.27,402.2,122.98,120.53,478.64,163.82,2584.65,2.41,2.47,2.54,3.56,2.16,2.04,1.87,0.93,1.34,5.91,870.97,244.79,741.96,419.29,114.94,130.32,467.89,139.49,2740.53,855.83,223.52,750.13,428.37,107.3,123.19,467.86,2929.38
O,966.66,761.76,509.65,1146.73,88.58,280.08,987.17,14.03,2324.99,7.19,5.66,5.2,6.92,5.31,5.35,3.75,0,0.5,6.76,808.61,760.9,242.9,985.92,43.16,199.25,1067.38,9.9,2458.78,854.02,720.34,366.35,1011.56,1.38,246.97,951.91,2237.85
O,741.13,468.58,419.53,698.89,43.27,207.49,465.47,5.58,2479.69,5.34,4.8,3.92,5.51,4.8,3.87,1.77,0,0.24,9.3,845.11,360.27,249.67,779.65,58.82,175.75,487.25,2.81,2759.81,760.03,394.47,235.31,749.89,28.64,150.75,345.93,2435.69
O,1045.91,275.05,724.7,462.14,95.29,212.12,376.49,416.28,1966.18,3.84,3.35,3.19,4.29,3.2,2.56,2.32,0.79,6.33,5.59,1120.35,356.34,552.21,487.92,19.46,180.33,372.05,158.66,1988.85,1176.16,345.01,569.13,500.7,36.23,190.06,371.22,2090.38
O,863.39,510.07,497.89,851.42,57.31,220.32,487.39,31.13,1922.92,4.73,4.39,3.44,5.82,2.37,6.09,2.28,0,1.16,6.46,955.62,528.21,448.84,819.77,15.07,180.12,13.75,4.03,2020.71,782.52,559.39,460.46,870.4,33.09,275.88,262.17,1973.98
O,652.95,527.31,376.81,784.64,65.82,229.48,585.08,1.28,2060.42,2.45,2.74,2.03,3.39,2.22,2.71,1.43,0,0.05,4.86,742.66,583.12,195.87,794.44,11.26,189.9,525.64,4.94,2149.54,697.79,512.01,222.18,747.88,21.37,229.32,479.07,2189.41
O,226.96,551.71,55.29,885.17,0,113.02,482.18,0,1594.06,1.94,2.63,1.54,3.53,2.66,2.96,0,0,0,4.14,267.99,528.54,28.38,954.89,0,71.14,547.63,0,1751.6,255.1,600.29,3.28,981.17,15.65,76.3,579.02,1782.22
O,544.83,626.32,192.82,964.44,71.74,262.25,354.44,0,1805.79,2.66,3.01,1.88,3.8,2.85,2.84,1.98,0,0,4.49,594.67,685.16,89.56,983.88,31.35,259.34,496.03,0,1867.43,567.39,594.76,123.24,962.26,60.29,241.36,355.69,2040.37
O,924.36,658.34,361.73,1073.08,0,286.39,602.38,0,2041.76,6.9,5.26,4.61,6.93,6.01,6.15,0,0,0,6.36,551.04,718.96,167.44,1074.91,0,288.7,880.13,0,2224.47,869.52,623.73,238.56,942.83,0.22,209.23,629.66,2071.46
O,405,358.86,493.67,530.63,35.8,131.53,563.43,73.81,1975.89,1.56,2.68,1.89,3.3,1.16,2.3,0.72,0,0.8,6.19,413.28,455.83,378.8,535.9,13.15,135.74,596.48,9.74,1994.24,429.77,411.72,365.58,549.5,20.9,133.67,621.71,2180.26
O,755,542.25,521.41,824.45,28.97,211.12,753.63,0,2241.33,3.68,3.54,3.02,4.66,3.14,3.6,0.84,0,0.31,5.6,732.13,554.36,353.97,826.94,20.23,176.58,866.75,5.77,2335.98,706.14,625.22,357.69,839.91,12.29,215.04,810.07,2202.98
O,200.43,713,58.63,656.97,0,9.61,0,0,1361.21,2.61,3.19,1.84,3.38,1,0,0,0,0,4.33,168.04,608.16,53.99,629.34,0,17.38,0,0,1391.14,169.94,586.73,1.08,621.75,0.74,0,0,1384.83
O,944.76,192.2,796.4,375.6,114.51,149.52,450.3,226.55,1976.4,3.01,2.74,2.91,3.74,2.51,2.55,2.21,0.22,2.16,5.19,811.63,253.01,666.77,357.63,144.93,131.18,305.78,141.82,2155.34,848.09,108.06,697.91,352.67,95.52,150.29,349.44,2296.73
O,528.22,496.41,430.27,853.27,78.02,139.6,0,0,1386.34,2.25,2.36,1.71,3.41,1.47,0,1.19,0,0,5.48,556.24,512.3,405.06,883.3,80.16,152.25,0,0,1539.55,572.23,480.69,389.37,975.83,64.21,135.33,0,1553.77
O,634.12,398.29,589.02,547.51,65.26,136.8,497.94,105.01,2435.82,2.26,3.49,2.46,4.03,1.32,2.46,1.32,0,1.02,6.58,771.71,514.68,599.18,598.34,73.76,136.62,534.84,41.99,2371.44,941.24,414.12,631.36,597.62,67.34,167.2,553.82,2325.22
O,1011.12,285.97,668.24,527.61,106.81,247.01,488.39,677.34,1814.58,3.02,2.73,2.4,3.62,2.64,2.56,2.17,0,9.94,4.58,1069.79,331.41,469.68,566.06,24.21,252.52,557.84,786.57,2027.81,1051.69,302.03,520.18,592.01,63.74,240.04,554.71,2209.68
O,1066.2,105.75,723.46,260,87.58,175.64,189.35,285.7,0,3.08,2.08,2.45,3.22,2.66,1.9,1.93,1.34,1.77,3.55,1096.66,31.46,583.33,285.36,3.77,197.72,98.6,169.9,1498.47,1025.24,59.88,574.21,240.81,26.57,170.71,127.21,1828.09
O,1072.85,387.41,668.83,590.47,37.83,308.79,367.91,128.57,2025.64,4.42,3.33,3.34,4.17,3.55,2.88,1.16,0,2.17,5.56,844.15,429.33,383.83,551.43,20.23,297.16,382.33,6.5,2063.56,773.04,364.97,464.3,538.28,0,280.11,198.57,2147.61
O,411.63,219.93,393.08,1717.02,48.52,6.2,165.08,0,4511.87,3.75,5.8,3.93,26.95,0.4,2.4,1.81,1.53,0,16.55,421.92,113.46,413.19,25.42,21.93,27.6,74.95,0,2964.29,365.09,130.41,383.3,251.41,22.88,0,57.92,2556.44
O,804.14,221.62,766.56,339.14,94.91,168.52,422.67,111.66,2369.48,2.49,2.67,2.42,3.18,2.44,2.26,1.48,0.64,1.44,5.51,800.6,317.84,671.53,217.08,105.91,113.44,473.02,38.79,2938.14,827.91,213.88,649.04,324.9,97.79,153.39,426.31,2738.16
O,659.71,677.61,273.98,1019,21.08,161.02,556.09,5.16,2258.99,5.23,4.87,3.09,5.9,4.04,4.2,1.03,0,0.17,6.62,574.68,710.59,158.67,923.43,12.85,137.37,500.6,7.84,2272.63,548.09,607.22,192.08,922.04,1.5,112.17,612.63,2235.07
O,1194.54,272.61,868.74,466.72,110.49,193.31,459.02,551.08,1834.83,4.87,3.29,3.96,4.24,3.32,3.43,2.94,0,7.6,5.45,1160.31,320.23,658.83,459.75,50.88,189.26,379.88,237.79,1764.71,1043.59,280.19,659,392.82,65.46,217.24,424.34,1865.27
O,829.17,989.12,310.42,1563.21,0,117.69,1040.98,0,2586.68,11.58,9.9,7.41,12.1,3.17,9.65,0,0.03,0,9.25,619.21,731.72,30.92,994.69,0,115.85,852.8,0,1922.88,468.66,662.68,83.04,973.87,0,100.88,770.28,1839.81
O,1033.4,412.94,698.42,627.61,96.18,243.14,556.09,159.85,1821.86,2.22,2.19,1.7,2.68,1.56,2.2,1.27,0.12,0.99,4.01,1110.97,513.21,647.8,670.15,81.79,239.41,610.95,160.12,2035.31,1051.17,545.63,631.87,656.64,80.53,240.95,591.72,2221.18
O,629.81,627.92,196.49,1092.62,0,221.93,0,0,1916.72,6.81,5.36,4.06,7.6,5.05,0,0,0,0,6.36,551.35,422.67,26.56,1026.69,0,193.33,0,0,1927.28,491.25,504.37,203.77,885.41,0,100.36,0,1812.77
O,0,0,151.92,0,0,0,0,0,236.44,0,0,2.08,0,0,0,0,0,0,2.69,0,0,156.08,0,0,0,0,0,272.03,0,0,1.12,0,0,15.25,232.81,0
O,618.29,69.6,663.48,108.44,103.55,27.71,214.79,0,2843.37,1.03,2.05,1.36,2.27,0.46,1.07,0.43,0.46,0.34,6.07,706.42,45.18,734.29,130.54,104.96,18.89,140.23,68.23,3171.51,723.52,45.99,821.92,99,93.43,17.99,198.5,3535.45
O,1039.49,450.15,588.63,766.23,50.41,367.76,166.23,65.36,1632.83,4.57,3.46,3.33,4.58,4.05,2.3,1.86,0,1.77,4.79,1078.25,449.18,264.36,708.95,41.34,292.18,74.3,68.6,1685.87,991.88,349.33,410.41,683.16,0.68,331.58,101.6,1785.16
O,1382.95,124.85,1005.62,267.37,100.78,111.78,95.53,654.74,1688.02,3.93,2.86,3.33,4.14,4.05,1.81,2.39,0.6,6.48,4.3,1222.03,138.49,635.55,266.56,24.52,132.38,37.68,600.32,1884.45,1239.49,114.61,686.18,239.97,52.59,106.34,20.33,2050.63
O,1163.25,227.97,849.7,377.69,116.21,229.92,289.7,529.66,1758.49,3.89,3,3.37,3.75,3.19,2.64,2.96,1.83,5.32,4.83,1278.99,211.69,865.43,417.96,103.52,226.29,207.47,368.65,1810.26,1258.96,232.81,858.74,412.63,73.03,213.96,226.98,1937.8
O,1020.34,496.19,609.34,693.69,70.75,329.9,562.13,168.03,1807.92,2.19,2.33,1.64,2.65,1.65,2.21,1.22,0.85,1.16,3.91,1139.75,576.47,662.26,774.48,49.62,322.59,326.73,60.91,2044.88,1191.05,623.43,679.93,757.57,76.32,346.35,369.22,2199.07
O,631.26,0,1007.75,0,118.09,2.58,60.12,1308.62,3634.69,2.08,0,3.01,0,0.25,1.28,1.44,1.12,5.15,8.06,674.73,0,1071.52,0,107.95,16.48,15.29,312.26,3656.11,662.21,0,1135.56,0,100.12,2.19,26.57,3869.03
O,518.65,481.17,406.96,673.03,53.57,95.78,258.48,0,1914.83,1.84,3.03,1.87,3.44,1.14,2.57,1.1,0.26,0,6.28,569.18,588.64,455.55,742.98,48.6,82.79,303.56,0,2078.07,573.29,543.16,447.47,825.23,50.83,90.77,260.27,2116.83
O,726.27,313.53,927.22,407.69,91.31,100.92,479.48,0,2930.51,3.82,4.1,3.95,4.24,2.8,2.96,2.75,2.05,0,7.5,810.89,294.48,935.05,416.66,23.55,73.86,411.45,0,2821.59,830.88,243.31,980.53,427.14,55.39,95.75,451.76,2872.63
O,990.25,364.6,753.19,543.54,115.82,275.74,419.12,478.37,2011.84,3.36,2.77,3,3.26,2.57,2.63,2.73,0.75,9.68,5.23,848.67,386.98,863.9,605.38,120.5,276.61,491.02,818.88,2254.57,1048.59,430.95,829.14,634.64,109.03,287.11,491.2,2421.63
O,528.57,206.52,482.84,0,63.24,86.27,399.48,140.97,2797.13,1.22,2.24,1.3,0,0.63,1.32,0.53,0.41,0.49,7.43,554.68,221.45,519.1,0,48.57,76.06,360.37,125.02,2869.69,564.29,208.41,686.61,399.91,55.45,83.43,345.3,2848.58
O,829.28,0,1331.53,0,0,0,0,0,4969.59,4.89,0,4.62,0,0,0,4.2,2.67,0,9.88,792.07,0,1523.89,0,1332.16,0,0,0,4289.32,754.86,0,1613.7,0,171.37,1.34,0.47,4197.41
O,0,0,0,508.45,0,0,552,0,0,0,0,0,5.97,0,3.99,0,0,0,0,0,0,0,593.38,0,0,509.45,0,0,0,0,11.17,0,0.61,3.98,1.37,0
O,0,0,270.22,0,369.59,0,0,0,202.79,0,0,4.12,0,0,0,5.82,0,0,2.86,0,0,231.97,0,199.4,0,0,0,240.71,0,0,21.91,0,0,0,2.75,0
O,1107.84,628.13,771.94,1017.26,0,189.94,843.76,0,2768.6,10.29,7.58,7.28,9.88,6.05,7.17,0,0,0,9.23,972.26,691.86,147.36,502.29,0,187.87,781.17,0,2292.34,813.95,560.1,347.65,721.26,0,154.37,788.02,2253.67
O,614.77,82.67,812.64,227.23,77.59,45.32,291.43,86.15,3336.58,2.88,2.16,3.16,3.74,1.64,1.99,1.93,0,1.35,8.06,633.36,94.79,735.8,217.33,13.03,33.6,303.09,172.28,3208.04,717.94,75.91,739.53,231.2,37.55,32.05,278.68,3385.31
O,315.02,545.03,488.57,737.89,0,0,0,84.63,1048.84,2.06,4.25,2.29,5.09,0,0,0,0,1.12,4.74,310.3,570.83,372.15,763.94,0,0,0,103.53,916.16,300.65,591.37,325.5,734.13,0,0.56,0,1035.36
O,675.09,519.7,475.43,689.59,67.78,208.95,647.59,62.43,2162.05,1.86,2.5,1.69,2.86,1.4,2.43,1.4,0,1,5.05,778.66,558.22,538.37,731.02,77.98,195.22,837.03,9.18,2288.26,834.96,591.35,641.56,773.91,80.36,211.73,904.2,2424.62
O,581.84,586.52,374.3,816.58,53.19,150.21,685.54,31.29,2001.83,1.91,2.85,1.76,3.31,1.68,2.59,1.26,1.11,0.73,4.64,632.85,614.59,367.53,930.85,38.48,133.64,869.86,29.79,2160.21,612.92,677.22,348.79,884.07,44.55,142.06,938.97,2357.48
O,995.57,624.19,826.52,844.73,107.08,162,837.08,161.23,2082.87,3.38,3.78,3.02,4.28,2.87,3.12,2.48,0,2.22,5.17,1074.58,661.96,619.59,860.54,43.3,124.5,674.21,35.28,1967.86,1006.3,593.43,621.13,879.36,61.81,117.1,676.63,2029.02
O,678.28,685.48,432.41,889.73,51.71,224.83,831.73,60.67,2098.49,2.03,3.15,1.66,3.56,1.69,2.72,1.01,0,0.89,4.88,755.37,769.56,423.13,1001.04,38.83,232.03,944.2,73.56,2315.47,797.04,760.11,407.97,1046.25,36.04,239.38,990.66,2417.22
O,666.85,470.19,505.86,610.28,0,10.35,0,0,1092.35,2.76,2.58,2.08,3.13,0.92,0,0,0,0.39,3.57,721.54,426.58,517,707.59,0,18.55,0,15.42,1206.8,697.77,448.36,522.18,781.72,172.46,4.43,0,1336.71
O,977.07,271.32,668.61,472.81,75.56,253.02,201.05,172.04,1657.41,2.97,2.08,2.21,2.74,1.86,1.91,1.74,0,1.27,4.55,1075.22,293.77,749.56,508.77,56.42,250.16,201.29,138.91,1788.34,1090.36,279.9,822.65,519.91,74.46,242.37,198.78,1934.4
O,639.55,419.17,518.16,635.14,56.07,161.31,610.32,89.15,2337.04,1.66,2.5,1.6,3.13,1.1,2.09,0.82,0,0.7,5.5,729.77,457.18,573.07,696.34,60.79,155.07,652.15,81.48,2292.02,813.95,461.95,605.85,712.04,49.52,171.66,741.53,2449.94
O,24.95,213.33,347.33,410.57,0,75.85,400.92,244.4,1106.64,0.93,4.29,3.03,6.35,3.86,4.11,0,0,6.15,11.4,24.55,92.52,219.1,445.93,0,23.78,103.46,104.03,662.06,22.32,201.94,310.51,361.58,5.4,59.63,235.95,790.27
O,626.79,667.77,270.66,1090.28,0,74.45,818.23,0,2942.14,8.79,6.71,5.69,9.07,2.86,6.6,0,0,0,10.67,716.83,629.23,272.2,735.23,0,71.93,866.56,0,2485.28,462.41,543.19,172.84,798.53,0,30.74,975.78,2500.57
